2015-02-11 17:30:39: ----- Tarea 'Sincronizar Proyecto UTP PE': ANÁLISIS comenzado por Analyze And Sync All en ordenador 'VICTOR-VAIO' (GoodSync v 8.9.9.9) -----
2015-02-11 17:30:39: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:40: izquierda: Archivos: 7,440 (excluidos 0). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: derecha: Archivos: 6,860 (excluidos 7). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: Cambios: 730, Conflictos: 0, TiempoCopia: 0, EstadoCopia: 0/0, Errores: 0
2015-02-11 17:30:41: Left to Right: Copy File: 730 
2015-02-11 17:30:41: ----- Análisis Completado. Tiempo 00:00:02, Velocidad: 4,074 archivo/s -----
2015-02-11 17:30:41: ===== Tarea 'Sincronizar Proyecto UTP PE': SINC comenzada por Analyze And Sync All en ordenador 'VICTOR-VAIO' =====
2015-02-11 17:30:41: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\71\6393d5d7398745ffdaf88149167829016e0b36' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\71\6393d5d7398745ffdaf88149167829016e0b36'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\71\8d4ae23d41e9435ef7601c093bf7c3ec6eb309' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\71\8d4ae23d41e9435ef7601c093bf7c3ec6eb309'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\71\faa25e624d98b3a84944c0da2ffa6273d60360' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\71\faa25e624d98b3a84944c0da2ffa6273d60360'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\72\91e71d0c44802306b9046326f59f332f0da40a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\72\91e71d0c44802306b9046326f59f332f0da40a'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\72\c5780b4ae851aa794399ccd81f09f4e78ea9e8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\72\c5780b4ae851aa794399ccd81f09f4e78ea9e8'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\73\8a6ef781e27260c73808b9a4871546070d83b9' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\73\8a6ef781e27260c73808b9a4871546070d83b9'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\73\a7a209d54fa23b55058cd1073edb0a02de112b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\73\a7a209d54fa23b55058cd1073edb0a02de112b'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\74\182f41d3864a6f49f47879a5764a7650a47b34' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\74\182f41d3864a6f49f47879a5764a7650a47b34'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\74\e2de159ed33ec24161356145923aa57c1f6300' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\74\e2de159ed33ec24161356145923aa57c1f6300'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\74\e41d398a8a94723fd12325e09703369ad97426' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\74\e41d398a8a94723fd12325e09703369ad97426'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\76\c7f2eb6a279bb7734c83d86ced69731e483510' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\76\c7f2eb6a279bb7734c83d86ced69731e483510'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\76\f47c515ad4ce181edf5634dc6b4b0a4f9c0dfe' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\76\f47c515ad4ce181edf5634dc6b4b0a4f9c0dfe'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\77\3a1788480f8b33958e0f38f25fda3ab6e8f89b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\77\3a1788480f8b33958e0f38f25fda3ab6e8f89b'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\77\5ceecadeb74047173dadc677164d473314e211' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\77\5ceecadeb74047173dadc677164d473314e211'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\77\5e2afeb442e64364c00334efe0092e367ef8dd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\77\5e2afeb442e64364c00334efe0092e367ef8dd'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\77\821597dfde9783ea2736ffd035899d1bb5ea1c' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\77\821597dfde9783ea2736ffd035899d1bb5ea1c'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\78\1524d3a4a412c5514c3e7b2bc1e7ac3d500189' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\78\1524d3a4a412c5514c3e7b2bc1e7ac3d500189'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\79\7b2b1bf22c29371c845c7edc1b27d31fd2a11a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\79\7b2b1bf22c29371c845c7edc1b27d31fd2a11a'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\79\9e84a3e8bd757974ec544da192faeca8472745' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\79\9e84a3e8bd757974ec544da192faeca8472745'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7a\20013ef711b47430f6be974c55bd45c0cb4f7c' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7a\20013ef711b47430f6be974c55bd45c0cb4f7c'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7b\551e18222771dfbe21f97567768609edc8e59f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7b\551e18222771dfbe21f97567768609edc8e59f'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7b\d61842a2db402f874dcddf98fa89c71e391429' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7b\d61842a2db402f874dcddf98fa89c71e391429'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7c\157fbec232b7163f64d280fc04d4c5d582bc94' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7c\157fbec232b7163f64d280fc04d4c5d582bc94'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7d\0f96ebf55025bb12f7816a41d52e3009814c76' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7d\0f96ebf55025bb12f7816a41d52e3009814c76'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7d\558d7079ddc408870168d0b3b9fb226e870214' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7d\558d7079ddc408870168d0b3b9fb226e870214'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7e\e1d1da835472bb6d003b2215dca986c914eb9f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7e\e1d1da835472bb6d003b2215dca986c914eb9f'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7f\354e048b105ea5fe52f74f6a33ba3ec034b239' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7f\354e048b105ea5fe52f74f6a33ba3ec034b239'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7f\f2526c40e9ed25da6a31994874251e8014945a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7f\f2526c40e9ed25da6a31994874251e8014945a'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\7f\fe60f8c955a9b53eabfaa587f8505dad8c3e27' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\7f\fe60f8c955a9b53eabfaa587f8505dad8c3e27'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\80\30448a0b2ce581976454d71a1ad527e9cedf08' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\80\30448a0b2ce581976454d71a1ad527e9cedf08'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\80\75dd6e893b9702dbb3e4a8afd4028037fd3209' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\80\75dd6e893b9702dbb3e4a8afd4028037fd3209'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\80\b4bb18d3508874d048b1c6d2046826662a78e6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\80\b4bb18d3508874d048b1c6d2046826662a78e6'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\81\1f57f32452078f4d5c0cc4afb5c68b0355f090' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\81\1f57f32452078f4d5c0cc4afb5c68b0355f090'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\81\5b3ba957a9647400317142b037795c95f53f9e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\81\5b3ba957a9647400317142b037795c95f53f9e'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\82\09ee07c5858e779af9ea8496fe9c0c9ed24c32' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\82\09ee07c5858e779af9ea8496fe9c0c9ed24c32'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\82\376f46a1c1cad52aac44dbf068c1bbd93a4d0f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\82\376f46a1c1cad52aac44dbf068c1bbd93a4d0f'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\82\e6079b5d680d249e9dcbf110bf6b3c06981fdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\82\e6079b5d680d249e9dcbf110bf6b3c06981fdb'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\83\470cfbfee807f750ad617515535f3432228c97' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\83\470cfbfee807f750ad617515535f3432228c97'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\83\58ec77b297a6cf6c00747c14df85f2e9c9d503' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\83\58ec77b297a6cf6c00747c14df85f2e9c9d503'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\83\908ad10eaf0b5433eb9017597c6abf594a0acb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\83\908ad10eaf0b5433eb9017597c6abf594a0acb'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\83\930f14a349f2bb1dbca8a47f353dfef380e28d' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\83\930f14a349f2bb1dbca8a47f353dfef380e28d'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\83\b8a2fae7946aa7d4e52fc9ac876c9eefae29fd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\83\b8a2fae7946aa7d4e52fc9ac876c9eefae29fd'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\84\824c6ea84fc40296b61bcc24f1242405295776' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\84\824c6ea84fc40296b61bcc24f1242405295776'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\84\bb436704eb5b6b20f9217aae3722fef9af97c5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\84\bb436704eb5b6b20f9217aae3722fef9af97c5'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\84\ecac3f41ebba73f00ba7b34015f7e986d17166' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\84\ecac3f41ebba73f00ba7b34015f7e986d17166'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\86\530a107b3c6d642ba4cf31a5b00fd4f01a8ef8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\86\530a107b3c6d642ba4cf31a5b00fd4f01a8ef8'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\86\6f7ec87df6f034a988ff6ba844954d6af02069' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\86\6f7ec87df6f034a988ff6ba844954d6af02069'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\86\c2d8159b82fe90b78866be82c9f462ce8b3882' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\86\c2d8159b82fe90b78866be82c9f462ce8b3882'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\86\fc51a1246fe7a60545362eff5349e95dce3b6a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\86\fc51a1246fe7a60545362eff5349e95dce3b6a'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\87\07a9a8ad64e87feb6bb7bfc73698ba4f36f437' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\87\07a9a8ad64e87feb6bb7bfc73698ba4f36f437'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\87\353b5eebd4dc6083e870ac09e5c3c08633dc7e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\87\353b5eebd4dc6083e870ac09e5c3c08633dc7e'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\87\3f048ebb4463f516851810a97d9441039a871f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\87\3f048ebb4463f516851810a97d9441039a871f'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\0369a8d022824ff19f63ee54c7cd17f23785f4' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\0369a8d022824ff19f63ee54c7cd17f23785f4'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\18e3fac6621c2c108322c13c3a061f182708f6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\18e3fac6621c2c108322c13c3a061f182708f6'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\1cca6de465b64e9fa74aa38f49690af54b69bd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\1cca6de465b64e9fa74aa38f49690af54b69bd'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\4237cbd5ad316e069b58d3d5c03a3f7e49f437' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\4237cbd5ad316e069b58d3d5c03a3f7e49f437'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\46b05492419b824b5035c0229fc99ca050a41b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\46b05492419b824b5035c0229fc99ca050a41b'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\88\49f1c56150ed3b8ac482a45aa40c3a42977568' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\88\49f1c56150ed3b8ac482a45aa40c3a42977568'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\89\1466460b447e300a2e3d036feb5cd8dec1fed5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\89\1466460b447e300a2e3d036feb5cd8dec1fed5'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\89\3504cfa0ead91b34de1bb0857acb686ea84d07' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\89\3504cfa0ead91b34de1bb0857acb686ea84d07'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\89\c85354f0e5a7d3e465ac769cbe5ea9c677d636' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\89\c85354f0e5a7d3e465ac769cbe5ea9c677d636'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\89\d131ff9beb753c68eab94de0ce7ea99df9bb8e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\89\d131ff9beb753c68eab94de0ce7ea99df9bb8e'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8a\3d6997e1fcc5dc54699554ef7ce1be183401f6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8a\3d6997e1fcc5dc54699554ef7ce1be183401f6'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8a\b5ead15646e977aa35c734face62b61ae62957' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8a\b5ead15646e977aa35c734face62b61ae62957'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8a\df94008bc19ad8860586a364457f457e27382c' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8a\df94008bc19ad8860586a364457f457e27382c'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8b\13b6799ce2eddd4e93805a0a0ea0be9d8d3471' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8b\13b6799ce2eddd4e93805a0a0ea0be9d8d3471'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8c\12584e5a92a6770d940dadb3804b09a21efa7e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8c\12584e5a92a6770d940dadb3804b09a21efa7e'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8c\1ca2672b434f7f55557e24f010e34f3dfc2300' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8c\1ca2672b434f7f55557e24f010e34f3dfc2300'
2015-02-11 17:30:43: Copiar Nueva 'C:\PLC\.git\objects\8c\1d7c3908a176890a11e9587ca0799bc9673956' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\8c\1d7c3908a176890a11e9587ca0799bc9673956'
